product_id;product_name;brand;rating;review_text;review_date
101;Samsung Galaxy A55;Samsung;2;Приятно держать в руке, экран яркий.;17.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Плохая комплектация, ожидал больше.;01.09.2024
103;Apple iPhone 15;Apple;4;Слишком быстро разряжается батарея.;05.08.2024
101;Samsung Galaxy A55;Samsung;3;Памяти маловато для фото и видео.;30.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Памяти маловато для фото и видео.;10.10.2024
103;Apple iPhone 15;Apple;4;Слишком быстро разряжается батарея.;20.07.2024
101;Samsung Galaxy A55;Samsung;5;Нестабильная связь, иногда пропадает интернет.;26.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Фото отличное, особенно ночные снимки.;16.06.2024
103;Apple iPhone 15;Apple;5;Слабый аккумулятор, приходится заряжать дважды в день.;27.10.2024
101;Samsung Galaxy A55;Samsung;4;Компактный и лёгкий, удобно носить.;03.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Слабый аккумулятор, приходится заряжать дважды в день.;22.10.2024
103;Apple iPhone 15;Apple;5;Рекомендую друзьям, лучший выбор.;22.06.2024
101;Samsung Galaxy A55;Samsung;2;Удобный интерфейс, всё понятно.;26.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Медленно работает GPS.;25.05.2024
103;Apple iPhone 15;Apple;1;Средне, есть недостатки по звуку.;29.06.2024
101;Samsung Galaxy A55;Samsung;2;Медленно работает GPS.;15.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Медленно работает GPS.;29.09.2024
103;Apple iPhone 15;Apple;4;Рекомендую друзьям, лучший выбор.;11.11.2024
101;Samsung Galaxy A55;Samsung;3;Приятно держать в руке, экран яркий.;13.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Цена высокая, но оправдана.;07.08.2024
103;Apple iPhone 15;Apple;1;Производительность на высоте.;22.09.2024
101;Samsung Galaxy A55;Samsung;5;Цена высокая, но оправдана.;27.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Приятно держать в руке, экран яркий.;07.06.2024
103;Apple iPhone 15;Apple;5;Рекомендую друзьям, лучший выбор.;18.11.2024
101;Samsung Galaxy A55;Samsung;2;Удобный интерфейс, всё понятно.;20.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Нестабильная связь, иногда пропадает интернет.;17.10.2024
103;Apple iPhone 15;Apple;2;Очень доволен качеством, всё работает отлично.;04.11.2024
101;Samsung Galaxy A55;Samsung;1;Памяти маловато для фото и видео.;06.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Компактный и лёгкий, удобно носить.;29.09.2024
103;Apple iPhone 15;Apple;4;Нестабильная связь, иногда пропадает интернет.;17.06.2024
101;Samsung Galaxy A55;Samsung;2;Нестабильная связь, иногда пропадает интернет.;09.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Удобный интерфейс, всё понятно.;23.07.2024
103;Apple iPhone 15;Apple;3;Слишком быстро разряжается батарея.;23.06.2024
101;Samsung Galaxy A55;Samsung;2;Соотношение цена/качество оптимальное.;02.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Памяти маловато для фото и видео.;15.10.2024
103;Apple iPhone 15;Apple;4;Фото отличное, особенно ночные снимки.;14.06.2024
101;Samsung Galaxy A55;Samsung;4;Корпус царапается, нужен чехол.;24.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Много бесполезных приложений в системе.;17.10.2024
103;Apple iPhone 15;Apple;5;Много бесполезных приложений в системе.;27.07.2024
101;Samsung Galaxy A55;Samsung;2;Средне, есть недостатки по звуку.;17.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Рекомендую друзьям, лучший выбор.;18.07.2024
103;Apple iPhone 15;Apple;5;Рекомендую друзьям, лучший выбор.;16.11.2024
101;Samsung Galaxy A55;Samsung;2;Камера не впечатлила.;06.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Очень доволен качеством, всё работает отлично.;19.10.2024
103;Apple iPhone 15;Apple;5;Приятно держать в руке, экран яркий.;17.07.2024
101;Samsung Galaxy A55;Samsung;3;Удобный интерфейс, всё понятно.;07.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Фото отличное, особенно ночные снимки.;27.10.2024
103;Apple iPhone 15;Apple;4;Фото отличное, особенно ночные снимки.;07.07.2024
101;Samsung Galaxy A55;Samsung;3;Медленно работает GPS.;24.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Производительность на высоте.;19.07.2024
103;Apple iPhone 15;Apple;1;Плохая комплектация, ожидал больше.;06.11.2024
101;Samsung Galaxy A55;Samsung;5;Медленно работает GPS.;31.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Камера не впечатлила.;13.06.2024
103;Apple iPhone 15;Apple;2;Корпус царапается, нужен чехол.;16.10.2024
101;Samsung Galaxy A55;Samsung;1;Много бесполезных приложений в системе.;01.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Приятно держать в руке, экран яркий.;22.10.2024
103;Apple iPhone 15;Apple;1;Дизайн простой, но функционал на уровне.;13.09.2024
101;Samsung Galaxy A55;Samsung;1;Плохая комплектация, ожидал больше.;06.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Дизайн простой, но функционал на уровне.;26.09.2024
103;Apple iPhone 15;Apple;3;Цена высокая, но оправдана.;04.06.2024
101;Samsung Galaxy A55;Samsung;3;Корпус царапается, нужен чехол.;20.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Производительность на высоте.;28.10.2024
103;Apple iPhone 15;Apple;3;Очень доволен качеством, всё работает отлично.;09.09.2024
101;Samsung Galaxy A55;Samsung;3;Корпус царапается, нужен чехол.;17.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Камера не впечатлила.;02.10.2024
103;Apple iPhone 15;Apple;2;Корпус царапается, нужен чехол.;26.10.2024
101;Samsung Galaxy A55;Samsung;3;Очень доволен качеством, всё работает отлично.;30.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Очень доволен качеством, всё работает отлично.;23.08.2024
103;Apple iPhone 15;Apple;3;Компактный и лёгкий, удобно носить.;15.06.2024
101;Samsung Galaxy A55;Samsung;2;Камера не впечатлила.;20.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Слабый аккумулятор, приходится заряжать дважды в день.;28.05.2024
103;Apple iPhone 15;Apple;1;Много бесполезных приложений в системе.;05.07.2024
101;Samsung Galaxy A55;Samsung;2;Нестабильная связь, иногда пропадает интернет.;15.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Корпус царапается, нужен чехол.;15.07.2024
103;Apple iPhone 15;Apple;3;Нестабильная связь, иногда пропадает интернет.;14.09.2024
101;Samsung Galaxy A55;Samsung;5;Камера не впечатлила.;21.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Много бесполезных приложений в системе.;17.07.2024
103;Apple iPhone 15;Apple;2;Слабый аккумулятор, приходится заряжать дважды в день.;27.10.2024
101;Samsung Galaxy A55;Samsung;3;Корпус царапается, нужен чехол.;10.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Компактный и лёгкий, удобно носить.;04.08.2024
103;Apple iPhone 15;Apple;5;Памяти маловато для фото и видео.;30.07.2024
101;Samsung Galaxy A55;Samsung;1;Производительность на высоте.;20.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Цена высокая, но оправдана.;02.05.2024
103;Apple iPhone 15;Apple;2;Соотношение цена/качество оптимальное.;25.07.2024
101;Samsung Galaxy A55;Samsung;5;Производительность на высоте.;27.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Рекомендую друзьям, лучший выбор.;02.07.2024
103;Apple iPhone 15;Apple;5;Памяти маловато для фото и видео.;23.08.2024
101;Samsung Galaxy A55;Samsung;3;Слишком быстро разряжается батарея.;13.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Цена высокая, но оправдана.;25.10.2024
103;Apple iPhone 15;Apple;2;Много бесполезных приложений в системе.;17.08.2024
101;Samsung Galaxy A55;Samsung;5;Производительность на высоте.;13.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Камера не впечатлила.;28.06.2024
103;Apple iPhone 15;Apple;5;Производительность на высоте.;03.11.2024
101;Samsung Galaxy A55;Samsung;2;Памяти маловато для фото и видео.;15.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Фото отличное, особенно ночные снимки.;12.06.2024
103;Apple iPhone 15;Apple;4;Корпус царапается, нужен чехол.;14.09.2024
101;Samsung Galaxy A55;Samsung;1;Средне, есть недостатки по звуку.;26.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Много бесполезных приложений в системе.;09.07.2024
103;Apple iPhone 15;Apple;3;Компактный и лёгкий, удобно носить.;15.09.2024
101;Samsung Galaxy A55;Samsung;1;Средне, есть недостатки по звуку.;05.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Приятно держать в руке, экран яркий.;23.08.2024
103;Apple iPhone 15;Apple;3;Много бесполезных приложений в системе.;05.08.2024
101;Samsung Galaxy A55;Samsung;2;Слабый аккумулятор, приходится заряжать дважды в день.;11.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Компактный и лёгкий, удобно носить.;18.08.2024
103;Apple iPhone 15;Apple;4;Плохая комплектация, ожидал больше.;23.10.2024
101;Samsung Galaxy A55;Samsung;5;Дизайн простой, но функционал на уровне.;21.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Слишком быстро разряжается батарея.;01.06.2024
103;Apple iPhone 15;Apple;1;Камера не впечатлила.;18.09.2024
101;Samsung Galaxy A55;Samsung;3;Производительность на высоте.;25.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Рекомендую друзьям, лучший выбор.;31.08.2024
103;Apple iPhone 15;Apple;1;Слабый аккумулятор, приходится заряжать дважды в день.;04.06.2024
101;Samsung Galaxy A55;Samsung;4;Производительность на высоте.;17.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Медленно работает GPS.;05.08.2024
103;Apple iPhone 15;Apple;3;Производительность на высоте.;26.07.2024
101;Samsung Galaxy A55;Samsung;5;Нестабильная связь, иногда пропадает интернет.;24.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Удобный интерфейс, всё понятно.;27.08.2024
103;Apple iPhone 15;Apple;1;Слабый аккумулятор, приходится заряжать дважды в день.;19.07.2024
101;Samsung Galaxy A55;Samsung;4;Приятно держать в руке, экран яркий.;01.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Удобный интерфейс, всё понятно.;03.05.2024
103;Apple iPhone 15;Apple;5;Цена высокая, но оправдана.;22.06.2024
101;Samsung Galaxy A55;Samsung;2;Медленно работает GPS.;12.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Слишком быстро разряжается батарея.;15.07.2024
103;Apple iPhone 15;Apple;1;Компактный и лёгкий, удобно носить.;26.06.2024
101;Samsung Galaxy A55;Samsung;2;Камера не впечатлила.;31.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Корпус царапается, нужен чехол.;30.09.2024
103;Apple iPhone 15;Apple;4;Памяти маловато для фото и видео.;20.10.2024
101;Samsung Galaxy A55;Samsung;4;Фото отличное, особенно ночные снимки.;09.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Медленно работает GPS.;27.05.2024
103;Apple iPhone 15;Apple;4;Производительность на высоте.;12.08.2024
101;Samsung Galaxy A55;Samsung;5;Производительность на высоте.;19.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Соотношение цена/качество оптимальное.;03.08.2024
103;Apple iPhone 15;Apple;4;Слабый аккумулятор, приходится заряжать дважды в день.;25.09.2024
101;Samsung Galaxy A55;Samsung;4;Очень доволен качеством, всё работает отлично.;03.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Памяти маловато для фото и видео.;09.10.2024
103;Apple iPhone 15;Apple;5;Приятно держать в руке, экран яркий.;18.08.2024
101;Samsung Galaxy A55;Samsung;1;Компактный и лёгкий, удобно носить.;13.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Слишком быстро разряжается батарея.;10.09.2024
103;Apple iPhone 15;Apple;2;Рекомендую друзьям, лучший выбор.;25.08.2024
101;Samsung Galaxy A55;Samsung;2;Компактный и лёгкий, удобно носить.;07.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Цена высокая, но оправдана.;27.08.2024
103;Apple iPhone 15;Apple;2;Производительность на высоте.;18.07.2024
101;Samsung Galaxy A55;Samsung;4;Фото отличное, особенно ночные снимки.;21.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Камера не впечатлила.;06.09.2024
103;Apple iPhone 15;Apple;1;Слабый аккумулятор, приходится заряжать дважды в день.;29.08.2024
101;Samsung Galaxy A55;Samsung;5;Очень доволен качеством, всё работает отлично.;01.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Компактный и лёгкий, удобно носить.;09.10.2024
103;Apple iPhone 15;Apple;2;Компактный и лёгкий, удобно носить.;27.10.2024
101;Samsung Galaxy A55;Samsung;3;Плохая комплектация, ожидал больше.;23.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Компактный и лёгкий, удобно носить.;10.07.2024
103;Apple iPhone 15;Apple;2;Производительность на высоте.;17.06.2024
101;Samsung Galaxy A55;Samsung;3;Рекомендую друзьям, лучший выбор.;05.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Фото отличное, особенно ночные снимки.;31.07.2024
103;Apple iPhone 15;Apple;2;Рекомендую друзьям, лучший выбор.;15.10.2024
101;Samsung Galaxy A55;Samsung;1;Слабый аккумулятор, приходится заряжать дважды в день.;02.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Компактный и лёгкий, удобно носить.;25.10.2024
103;Apple iPhone 15;Apple;5;Фото отличное, особенно ночные снимки.;20.07.2024
101;Samsung Galaxy A55;Samsung;2;Средне, есть недостатки по звуку.;08.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Очень доволен качеством, всё работает отлично.;05.07.2024
103;Apple iPhone 15;Apple;3;Медленно работает GPS.;11.07.2024
101;Samsung Galaxy A55;Samsung;5;Медленно работает GPS.;20.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Слишком быстро разряжается батарея.;18.05.2024
103;Apple iPhone 15;Apple;1;Производительность на высоте.;06.11.2024
101;Samsung Galaxy A55;Samsung;5;Удобный интерфейс, всё понятно.;20.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Соотношение цена/качество оптимальное.;01.05.2024
103;Apple iPhone 15;Apple;5;Приятно держать в руке, экран яркий.;06.08.2024
101;Samsung Galaxy A55;Samsung;4;Производительность на высоте.;23.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Корпус царапается, нужен чехол.;13.08.2024
103;Apple iPhone 15;Apple;1;Рекомендую друзьям, лучший выбор.;06.07.2024
101;Samsung Galaxy A55;Samsung;3;Плохая комплектация, ожидал больше.;17.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Медленно работает GPS.;08.06.2024
103;Apple iPhone 15;Apple;5;Удобный интерфейс, всё понятно.;03.06.2024
101;Samsung Galaxy A55;Samsung;5;Рекомендую друзьям, лучший выбор.;12.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Много бесполезных приложений в системе.;02.08.2024
103;Apple iPhone 15;Apple;3;Плохая комплектация, ожидал больше.;03.07.2024
101;Samsung Galaxy A55;Samsung;3;Дизайн простой, но функционал на уровне.;06.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Слишком быстро разряжается батарея.;11.09.2024
103;Apple iPhone 15;Apple;4;Рекомендую друзьям, лучший выбор.;20.11.2024
101;Samsung Galaxy A55;Samsung;5;Очень доволен качеством, всё работает отлично.;10.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Компактный и лёгкий, удобно носить.;07.06.2024
103;Apple iPhone 15;Apple;3;Нестабильная связь, иногда пропадает интернет.;30.06.2024
101;Samsung Galaxy A55;Samsung;1;Удобный интерфейс, всё понятно.;20.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Медленно работает GPS.;20.06.2024
103;Apple iPhone 15;Apple;5;Очень доволен качеством, всё работает отлично.;13.07.2024
101;Samsung Galaxy A55;Samsung;3;Цена высокая, но оправдана.;24.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Компактный и лёгкий, удобно носить.;27.09.2024
103;Apple iPhone 15;Apple;5;Медленно работает GPS.;24.06.2024
101;Samsung Galaxy A55;Samsung;3;Цена высокая, но оправдана.;20.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Корпус царапается, нужен чехол.;30.08.2024
103;Apple iPhone 15;Apple;1;Приятно держать в руке, экран яркий.;27.10.2024
101;Samsung Galaxy A55;Samsung;2;Корпус царапается, нужен чехол.;14.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Медленно работает GPS.;08.10.2024
103;Apple iPhone 15;Apple;5;Средне, есть недостатки по звуку.;02.10.2024
101;Samsung Galaxy A55;Samsung;5;Соотношение цена/качество оптимальное.;25.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Плохая комплектация, ожидал больше.;01.10.2024
103;Apple iPhone 15;Apple;5;Цена высокая, но оправдана.;20.11.2024
101;Samsung Galaxy A55;Samsung;1;Средне, есть недостатки по звуку.;05.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Памяти маловато для фото и видео.;21.10.2024
103;Apple iPhone 15;Apple;1;Медленно работает GPS.;05.11.2024
101;Samsung Galaxy A55;Samsung;5;Корпус царапается, нужен чехол.;28.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Слишком быстро разряжается батарея.;28.05.2024
103;Apple iPhone 15;Apple;5;Камера не впечатлила.;24.08.2024
101;Samsung Galaxy A55;Samsung;3;Памяти маловато для фото и видео.;22.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Цена высокая, но оправдана.;05.06.2024
103;Apple iPhone 15;Apple;4;Нестабильная связь, иногда пропадает интернет.;01.09.2024
101;Samsung Galaxy A55;Samsung;1;Плохая комплектация, ожидал больше.;17.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Приятно держать в руке, экран яркий.;17.06.2024
103;Apple iPhone 15;Apple;5;Много бесполезных приложений в системе.;05.11.2024
101;Samsung Galaxy A55;Samsung;2;Приятно держать в руке, экран яркий.;24.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Рекомендую друзьям, лучший выбор.;17.06.2024
103;Apple iPhone 15;Apple;5;Фото отличное, особенно ночные снимки.;19.09.2024
101;Samsung Galaxy A55;Samsung;2;Слишком быстро разряжается батарея.;03.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Компактный и лёгкий, удобно носить.;24.05.2024
103;Apple iPhone 15;Apple;1;Рекомендую друзьям, лучший выбор.;20.10.2024
101;Samsung Galaxy A55;Samsung;1;Компактный и лёгкий, удобно носить.;22.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Камера не впечатлила.;14.08.2024
103;Apple iPhone 15;Apple;4;Памяти маловато для фото и видео.;11.06.2024
101;Samsung Galaxy A55;Samsung;3;Очень доволен качеством, всё работает отлично.;08.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Приятно держать в руке, экран яркий.;26.09.2024
103;Apple iPhone 15;Apple;2;Камера не впечатлила.;14.10.2024
101;Samsung Galaxy A55;Samsung;1;Нестабильная связь, иногда пропадает интернет.;27.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Камера не впечатлила.;05.07.2024
103;Apple iPhone 15;Apple;3;Средне, есть недостатки по звуку.;10.11.2024
101;Samsung Galaxy A55;Samsung;1;Дизайн простой, но функционал на уровне.;22.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Фото отличное, особенно ночные снимки.;27.09.2024
103;Apple iPhone 15;Apple;2;Камера не впечатлила.;29.10.2024
101;Samsung Galaxy A55;Samsung;2;Удобный интерфейс, всё понятно.;30.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Слишком быстро разряжается батарея.;23.10.2024
103;Apple iPhone 15;Apple;5;Средне, есть недостатки по звуку.;20.10.2024
101;Samsung Galaxy A55;Samsung;1;Удобный интерфейс, всё понятно.;14.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Удобный интерфейс, всё понятно.;01.09.2024
103;Apple iPhone 15;Apple;4;Компактный и лёгкий, удобно носить.;17.09.2024
101;Samsung Galaxy A55;Samsung;2;Много бесполезных приложений в системе.;29.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Приятно держать в руке, экран яркий.;08.09.2024
103;Apple iPhone 15;Apple;3;Корпус царапается, нужен чехол.;23.10.2024
101;Samsung Galaxy A55;Samsung;1;Очень доволен качеством, всё работает отлично.;19.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Цена высокая, но оправдана.;04.08.2024
103;Apple iPhone 15;Apple;3;Производительность на высоте.;03.09.2024
101;Samsung Galaxy A55;Samsung;2;Корпус царапается, нужен чехол.;10.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Много бесполезных приложений в системе.;08.05.2024
103;Apple iPhone 15;Apple;3;Приятно держать в руке, экран яркий.;27.10.2024
101;Samsung Galaxy A55;Samsung;4;Рекомендую друзьям, лучший выбор.;15.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Дизайн простой, но функционал на уровне.;04.07.2024
103;Apple iPhone 15;Apple;5;Компактный и лёгкий, удобно носить.;06.08.2024
101;Samsung Galaxy A55;Samsung;4;Много бесполезных приложений в системе.;04.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Корпус царапается, нужен чехол.;23.08.2024
103;Apple iPhone 15;Apple;5;Медленно работает GPS.;05.07.2024
101;Samsung Galaxy A55;Samsung;4;Медленно работает GPS.;19.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Цена высокая, но оправдана.;31.05.2024
103;Apple iPhone 15;Apple;1;Много бесполезных приложений в системе.;24.09.2024
101;Samsung Galaxy A55;Samsung;5;Памяти маловато для фото и видео.;16.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Рекомендую друзьям, лучший выбор.;30.06.2024
103;Apple iPhone 15;Apple;3;Корпус царапается, нужен чехол.;07.08.2024
101;Samsung Galaxy A55;Samsung;1;Рекомендую друзьям, лучший выбор.;25.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Корпус царапается, нужен чехол.;14.07.2024
103;Apple iPhone 15;Apple;1;Удобный интерфейс, всё понятно.;06.09.2024
101;Samsung Galaxy A55;Samsung;5;Производительность на высоте.;01.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Плохая комплектация, ожидал больше.;14.09.2024
103;Apple iPhone 15;Apple;3;Слабый аккумулятор, приходится заряжать дважды в день.;06.11.2024
101;Samsung Galaxy A55;Samsung;3;Много бесполезных приложений в системе.;20.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Медленно работает GPS.;01.07.2024
103;Apple iPhone 15;Apple;1;Удобный интерфейс, всё понятно.;30.09.2024
101;Samsung Galaxy A55;Samsung;4;Средне, есть недостатки по звуку.;19.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Нестабильная связь, иногда пропадает интернет.;10.05.2024
103;Apple iPhone 15;Apple;1;Слабый аккумулятор, приходится заряжать дважды в день.;24.10.2024
101;Samsung Galaxy A55;Samsung;3;Фото отличное, особенно ночные снимки.;02.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Фото отличное, особенно ночные снимки.;17.08.2024
103;Apple iPhone 15;Apple;5;Слишком быстро разряжается батарея.;14.08.2024
101;Samsung Galaxy A55;Samsung;3;Медленно работает GPS.;24.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Производительность на высоте.;05.08.2024
103;Apple iPhone 15;Apple;5;Компактный и лёгкий, удобно носить.;13.08.2024
101;Samsung Galaxy A55;Samsung;3;Соотношение цена/качество оптимальное.;19.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Приятно держать в руке, экран яркий.;22.07.2024
103;Apple iPhone 15;Apple;2;Памяти маловато для фото и видео.;07.10.2024
101;Samsung Galaxy A55;Samsung;1;Рекомендую друзьям, лучший выбор.;17.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;1;Плохая комплектация, ожидал больше.;24.07.2024
103;Apple iPhone 15;Apple;4;Нестабильная связь, иногда пропадает интернет.;06.10.2024
101;Samsung Galaxy A55;Samsung;3;Памяти маловато для фото и видео.;21.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Соотношение цена/качество оптимальное.;17.05.2024
103;Apple iPhone 15;Apple;5;Памяти маловато для фото и видео.;07.10.2024
101;Samsung Galaxy A55;Samsung;1;Приятно держать в руке, экран яркий.;03.08.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Приятно держать в руке, экран яркий.;22.05.2024
103;Apple iPhone 15;Apple;1;Очень доволен качеством, всё работает отлично.;07.08.2024
101;Samsung Galaxy A55;Samsung;4;Много бесполезных приложений в системе.;09.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Компактный и лёгкий, удобно носить.;10.06.2024
103;Apple iPhone 15;Apple;1;Слабый аккумулятор, приходится заряжать дважды в день.;09.10.2024
101;Samsung Galaxy A55;Samsung;2;Плохая комплектация, ожидал больше.;07.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Соотношение цена/качество оптимальное.;15.08.2024
103;Apple iPhone 15;Apple;1;Соотношение цена/качество оптимальное.;06.09.2024
101;Samsung Galaxy A55;Samsung;4;Много бесполезных приложений в системе.;03.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Удобный интерфейс, всё понятно.;13.08.2024
103;Apple iPhone 15;Apple;2;Цена высокая, но оправдана.;04.09.2024
101;Samsung Galaxy A55;Samsung;3;Корпус царапается, нужен чехол.;13.06.2024
102;Xiaomi Redmi Note 13;Xiaomi;4;Рекомендую друзьям, лучший выбор.;11.06.2024
103;Apple iPhone 15;Apple;2;Камера не впечатлила.;10.11.2024
101;Samsung Galaxy A55;Samsung;5;Фото отличное, особенно ночные снимки.;12.04.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Удобный интерфейс, всё понятно.;28.08.2024
103;Apple iPhone 15;Apple;4;Соотношение цена/качество оптимальное.;14.07.2024
101;Samsung Galaxy A55;Samsung;1;Цена высокая, но оправдана.;03.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Слишком быстро разряжается батарея.;08.07.2024
103;Apple iPhone 15;Apple;3;Корпус царапается, нужен чехол.;28.06.2024
101;Samsung Galaxy A55;Samsung;5;Камера не впечатлила.;05.09.2024
102;Xiaomi Redmi Note 13;Xiaomi;5;Производительность на высоте.;20.05.2024
103;Apple iPhone 15;Apple;1;Слабый аккумулятор, приходится заряжать дважды в день.;19.09.2024
101;Samsung Galaxy A55;Samsung;5;Камера не впечатлила.;11.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;3;Плохая комплектация, ожидал больше.;12.09.2024
103;Apple iPhone 15;Apple;2;Плохая комплектация, ожидал больше.;13.09.2024
101;Samsung Galaxy A55;Samsung;5;Рекомендую друзьям, лучший выбор.;07.07.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Памяти маловато для фото и видео.;19.05.2024
103;Apple iPhone 15;Apple;1;Дизайн простой, но функционал на уровне.;11.11.2024
101;Samsung Galaxy A55;Samsung;1;Памяти маловато для фото и видео.;24.05.2024
102;Xiaomi Redmi Note 13;Xiaomi;2;Очень доволен качеством, всё работает отлично.;02.07.2024
